hotel_id,name,star,score,review_count,address,scraped_at
117970065,宜宾云水间民宿,2,4.4,7,半岛大院小区15幢1单元1层4号,2026-09-14 09:06:08
133836033,竹雅居民宿(李庄古镇店),2,4.6,6,李庄镇上坝村5组68号,2026-09-14 09:06:08
117014201,宜宾半江红客栈,2,4.5,45,李庄镇下河街19号,2026-09-14 09:06:08
93667637,玖玥观澜江景民宿(纯水岸店),2,4.2,196,三江路纯水岸一期1栋24楼,2026-09-14 09:06:08
66989623,宜宾佐伊电竞酒店(财富中心店),2,4.0,50,南岸街道崇文路31号,2026-09-14 09:06:08
125451582,李家大院,2,4.3,23,羊街10号,2026-09-14 09:06:08
1970679,鼎悦精品酒店(宜宾万达广场莱茵春天店),2,4.1,178,南岸蜀南大道东段29号,2026-09-14 09:06:08
108098241,涞客鸿丽酒店(宜宾莱茵春天店),2,3.6,107,南岸商贸路东段1附1号,2026-09-14 09:06:08
113000570,宜宾彬兰客栈(李庄古镇店),2,4.6,53,新街子29号,2026-09-14 09:06:08
46568716,叙和大酒店(宜宾凯悦金沙东城店),3,4.6,224,柏溪镇君毅路德福公园百乐街1栋1层,2026-09-14 09:06:08
125230581,KK电竞民宿(大学城店),2,3.8,5,护国路恒旭铜雀台6栋2单元9层1号,2026-09-14 09:06:08
112874025,双眼井客栈,2,4.7,20,水井街26号附2号,2026-09-14 09:06:08
72170393,宜宾美宿民宿,2,4.5,35,龙头山路199号浙商临港新天地3栋11楼22号,2026-09-14 09:06:08
133338670,小池民宿,2,4.7,10,李庄镇乾坤KTV向东50米,2026-09-14 09:06:08
128480290,真有钱电竞民宿,2,4.7,12,荔枝路1号星未来4栋7楼12号,2026-09-14 09:06:08
130412730,时光里民宿(宜宾西站店),2,4.5,41,天宫山路21号高铁城际公馆2栋10层2号,2026-09-14 09:06:08
120147622,望江客栈,0,4.4,12,李庄镇顺河街41号2楼,2026-09-14 09:06:08
64981658,宜宾喜相逢民宿(五粮液机场店),2,4.6,74,宗场镇禾甫社区9组51号附1号,2026-09-14 09:06:08
104430874,椰子岛民宿,2,5.0,41,南丝绸路1号公馆叁号第2幢12层5号,2026-09-14 09:06:08
123279470,鑫芸民宿,2,4.4,3,大观镇中心路109号,2026-09-14 09:06:08
54594420,宜宾春来精品酒店,2,4.5,180,柏溪镇振兴路宏基振兴商务大楼3、4层,2026-09-14 09:06:08
127013493,思吾宿(莱茵河畔店),2,3.6,29,叙府东路莱茵河畔月光半岛26栋1508室,2026-09-14 09:06:08
105319637,美客名居民宿(五粮液机场宗场镇店),0,4.7,83,宗府街32号,2026-09-14 09:06:08
63353912,欣欣宾馆,0,4.3,62,柏溪镇翠柏大道473号,2026-09-14 09:06:08
78309994,宜宾宝利莱酒店(五粮液生态园宜宾学院店),2,4.5,25,江北旧州路23号,2026-09-14 09:06:08
130029199,悦来悦好民宿,2,4.8,3,奎星路71号1栋1单元2-1号,2026-09-14 09:06:08
130768919,宜宾君元酒店,2,4.3,123,旧州路26号地财大厦1层,2026-09-14 09:06:08
113014006,庭院有家民宿,0,4.6,12,李庄镇麻柳街19号,2026-09-14 09:06:08
124725605,蜗牛民宿,2,4.1,27,邓家祠街21号,2026-09-14 09:06:08
854596,九天商务酒店(宜宾莱茵店),2,3.8,45,南岸航天路中段4-15号,2026-09-14 09:06:08
114032034,梵拉图酒店(临港新天地万象汇店),2,4.6,1371,长翠路119号华润公园九里四期1幢22层,2026-09-14 09:06:08
126691620,宜宾景缘居民宿,2,4.3,43,李镇景山路180号,2026-09-14 09:06:08
126266521,宜宾梵客民宿(宜宾学院店),2,4.6,40,安阜街道红丰东路4号沁禾商业广场14层158号,2026-09-14 09:06:08
28549311,亦爱精品连锁酒店(长江新华店),2,4.7,45,长江大道北山路42号,2026-09-14 09:06:08
1998499,宜宾V6商务宾馆,0,4.0,6,南广路174号,2026-09-14 09:06:08
102613803,莉莉民宿,2,3.7,5,南丝绸路公馆叁号2栋3楼10号,2026-09-14 09:06:08
115832370,淡墨池小院,2,4.7,41,李庄镇巧圣巷10号,2026-09-14 09:06:08
135476564,有家小院民宿(李庄古镇景区店),0,4.9,15,李庄镇永胜村8组91号,2026-09-14 09:06:08
5887761,宜宾滨江假日酒店(合江门冠英古街店),2,3.6,2,复兴街9号 (县府街口),2026-09-14 09:06:08
72170376,宜宾清雅轩民宿(五粮液机场店),2,4.2,94,宗场镇五粮液村3组29号,2026-09-14 09:06:08
35497409,尚客优连锁酒店(宜宾金沙广场店),2,4.3,46,柏溪镇滨江路金沙首座1幢1层2号,2026-09-14 09:06:08
133760219,晴帆酒店,2,5.0,21,三江新区新源大道二段3号三江澎湃城项目13幢2层1号,2026-09-14 09:06:08
114672117,天枢苑(李庄古镇店),3,4.6,713,奎星路与顺河街交叉口西北方向70米,2026-09-14 09:06:08
110035025,宜宾阿芳民宿(邦泰大学路店),2,3.8,19,文博路邦泰大学路一号26幢5楼501室,2026-09-14 09:06:08
123063817,容兴民宿(李庄古镇月亮田景区店),2,4.1,41,李庄古镇上村7组11号,2026-09-14 09:06:08
133208060,周家大院民宿(李庄古镇店),2,4.7,39,李庄镇永胜村8组66号,2026-09-14 09:06:08
119257472,凡汐酒店(宜宾市第二人民医院华西医院临港院区店),2,4.5,616,临港客运站4层,2026-09-14 09:06:08
105398619,宜宾楠分楠舍民宿,2,4.7,1,龙头山路199号临港新天地3幢1020号,2026-09-14 09:06:08
133664596,宜宾聚南酒店,0,4.8,53,仙源街道弼臣路20号1栋1单元,2026-09-14 09:06:08
29937566,遇见民宿精品酒店(南溪古街店),3,4.8,136,上善水城A14幢,2026-09-14 09:06:08
116909204,宜宾唐舍民宿,2,4.8,25,宋家镇丘陵社区4社140号,2026-09-14 09:06:08
125454025,叁江小院,2,4.7,34,李庄镇上坝村7组21号,2026-09-14 09:06:08
116855206,茗品民宿(李庄古镇店),2,4.3,24,李庄镇一品江南11栋3楼2号,2026-09-14 09:06:08
82713593,贝蕊酒店(宜宾临港装备城店),2,3.9,58,港园大道西段中国西南机械装备贸易城B3幢3层16-18号,2026-09-14 09:06:08
114024782,宜宾未见山民宿,2,3.7,43,长翠路371号科教公元π14幢19层,2026-09-14 09:06:08
128156698,宜宾御江景民宿,2,4.9,3,柏溪街道少峨村九组水牛岩农家乐西南50米,2026-09-14 09:06:08
91104774,归来居投影自助民宿(临港新天地店),2,4.4,135,龙头山199号临港新天地3幢7层22号,2026-09-14 09:06:08
133686371,柒夕民宿(李庄古镇景区店),0,4.8,3,李庄镇羊街9号,2026-09-14 09:06:08
114929510,宜宾喜悦酒店,2,4.6,44,通江街60号,2026-09-14 09:06:08
113003521,有一家民宿,0,4.1,9,李庄镇正街63号2栋一楼,2026-09-14 09:06:08
96320451,良栖民宿,2,4.0,19,南岸西区诚信路原著荟2幢12层,2026-09-14 09:06:08
132020393,沁园春民宿,2,4.4,24,李庄镇永胜社区五组105号,2026-09-14 09:06:08
121890450,半山腰民宿农庄,2,5.0,16,李庄镇安石村村委会西北300米,2026-09-14 09:06:08
2225235,朋来宾馆(宜宾大观楼店),2,4.0,23,沿江路302号,2026-09-14 09:06:08
123774133,栖客小院(李庄古镇店),2,4.7,57,麻柳街13号,2026-09-14 09:06:08
117012606,宜宾四合院民宿,2,4.1,40,李庄镇麻柳街三十五号附一号,2026-09-14 09:06:08
131955221,李庄花田久地民宿,2,4.8,89,李庄镇长虹村6组52号,2026-09-14 09:06:08
55196108,宜宾予舍民宿(财富中心店),2,3.5,51,财富街17号5幢1单元6层1号、2号住宅,2026-09-14 09:06:08
84989901,宜宾小桥流水精品民宿,2,4.9,18,合什镇河街11号,2026-09-14 09:06:08
4832832,宜宾七七民宿,2,4.0,44,上善水城古街正大门C段10栋3-1室,2026-09-14 09:06:08
134567635,宜宾佳逸民宿,0,4.8,7,恒惠路三江澎湃城二栋5楼,2026-09-14 09:06:08
1970757,宜宾溪里·家园酒店,3,4.2,185,仙源街道锦西路548号 (商务楼A2栋),2026-09-14 09:06:08
6822965,逸庭商务酒店(翠柏商贸城店),2,4.1,41,柏溪镇园门街1号,2026-09-14 09:06:08
109068916,宜宾亿翰民宿,2,4.5,9,政通路地标国际6栋602号房,2026-09-14 09:06:08
1361231,宜宾汇源商务酒店(大观楼店),2,3.7,135,慈善路24号,2026-09-14 09:06:08
59927906,宜宾乐季客栈,2,3.9,28,三江口片区龙湾一号E幢02层-02-02号,2026-09-14 09:06:08
111940963,玖玥民宿(宜宾西站店),0,4.2,41,金沙江南路东段绿地熙世界,2026-09-14 09:06:08
853127,宜宾好来宾馆,0,4.2,10,航天路中段公安大楼斜对面,2026-09-14 09:06:08
896483,心和宾馆(宜宾学院店),2,3.6,50,安阜红丰东路北侧4号沁禾商业广场1幢1单元5层4-13号,2026-09-14 09:06:08
119726264,宜宾磊科民宿,2,4.9,7,绕场路佳贝悦母孕婴店西40米,2026-09-14 09:06:08
3364793,7天阳光酒店(宜宾南溪文化路兴隆街店),2,4.4,112,兴隆街64号,2026-09-14 09:06:08
86053019,云尚轻居酒店(临港新天地店),2,4.7,40,塘湾街22号龙顺邻里中心3层,2026-09-14 09:06:08
124677259,逸庄酒店(宜宾李庄古镇店),3,4.7,343,李庄镇李长路168号春上江南15栋一层,2026-09-14 09:06:08
6299858,宜宾连亿连锁酒店,2,4.2,64,金鸿客运站四通物流,2026-09-14 09:06:08
78227922,宜宾佳城精品酒店,2,3.9,59,柏溪镇鹭湖宫二期10幢3单元3层3-12,2026-09-14 09:06:08
114796076,C锐电竞酒店,0,5.0,17,观音镇南部新街25号11栋1楼12号,2026-09-14 09:06:08
131707189,三江畔民宿(李庄古镇店),2,4.2,47,小春市街26号,2026-09-14 09:06:08
133091721,富林别院民宿,2,4.9,38,青冈路和融美居9栋1号,2026-09-14 09:06:08
121807189,漫云里民宿(李庄旅游度假区店),2,4.6,111,长虹社区10组110号,2026-09-14 09:06:08
109481567,宜宾玖玥民宿(双子星店),2,4.4,88,金沙江南路双子星大厦二单元7层10号房,2026-09-14 09:06:08
124963697,唯宜民宿,2,4.8,45,荔枝路1号星未来4栋1018室,2026-09-14 09:06:08
132247556,宜宾云程大酒店,2,4.8,43,下正街与中学街交叉口正东方向89米左右,2026-09-14 09:06:08
134619856,添馨小院民宿,2,4.8,1,双城街道三鱼村7组203号,2026-09-14 09:06:08
100978763,宜宾七月民宿,0,3.5,31,玉衡路1号碧桂园时代之光8栋6楼,2026-09-14 09:06:08
114940486,三名坊驿站(李庄古镇店),2,4.7,71,李庄镇月亮田景区国兴路第30栋,2026-09-14 09:06:08
85467497,宜宾驿安茗居酒店,2,4.6,113,"仙源街道弼臣路6号1栋4单元1层20号, 6号1栋4单元8层1-29号",2026-09-14 09:06:08
116551402,楹花雨民宿(月亮田景区李庄古镇店),2,4.0,63,一品江南小区12幢2楼2号,2026-09-14 09:06:08
132002502,翰林园民宿(大学城店),2,3.9,20,峥嵘路鸿通大学府翰林院9栋4楼5号,2026-09-14 09:06:08
112862235,永芬民宿,0,4.0,34,巧圣街65号附3号,2026-09-14 09:06:08
122313726,宜聚青年旅舍,0,4.3,80,白沙湾街道翰林府邸5栋二单元101,2026-09-14 09:06:08
117345680,李庄古镇在水一方民宿,2,4.7,359,李庄镇一品江南七栋2单元1201室,2026-09-14 09:06:08
95268346,宜宾希程酒店(宜宾高铁西站店),2,4.5,51,南部新区碧桂园时代之光8号楼1单元11层,2026-09-14 09:06:08
56215933,宜宾月半弯优选酒店(钻石城店),2,4.4,71,罗龙街道栖临大道时代公馆1幢,2026-09-14 09:06:08
120337134,宜宾泊乐酒店(临港二医院店),2,4.8,287,悠南山25栋商业2层205号,2026-09-14 09:06:08
131310692,童话屋民宿,2,4.7,1,兴盛路北辰天骄9栋1单元103,2026-09-14 09:06:08
83095725,山水间商务宾馆,2,4.8,14,大观镇024县道水岸尚城三期1栋1楼,2026-09-14 09:06:08
135622783,宜宾一侨暖居民宿,2,5.0,5,三江新区宋家镇南华社区青冈路和融美居17栋1单元1层5号,2026-09-14 09:06:08
5384723,宜宾布拉格大酒店(钻石城店),2,4.0,169,锦文路419号,2026-09-14 09:06:08
126477106,悠然小筑民宿,2,4.7,53,李庄镇上坝村5组75号,2026-09-14 09:06:08
718291,爱菲尔商务酒店(宜宾万达广场店),2,4.3,136,南岸市政府广场东路22号,2026-09-14 09:06:08
131957158,柒月里民宿(李庄古镇店),2,4.7,91,李庄镇邓家祠街永胜村8组80号,2026-09-14 09:06:08
117014034,双桔民宿(宜宾卫校店),0,4.0,44,檬子湾小区一期一栋一单元23楼1号,2026-09-14 09:06:08
123786247,川渝家民宿,2,4.8,38,正信路三段50号新港华府1栋3楼,2026-09-14 09:06:08
134302492,宜宾崇兰别院(三江彭湃城店),0,4.2,16,宋家镇胡坝村6社5号,2026-09-14 09:06:08
122247837,夜猫民宿,2,4.7,46,德公路康安江城二期2栋2层,2026-09-14 09:06:08
117023453,李庄圆缘源民宿,0,4.7,40,李庄镇上坝村5组112号,2026-09-14 09:06:08
110156767,锦文酒店(钻石城店),2,4.6,325,南溪街道锦文路170号,2026-09-14 09:06:08
123712589,一遇民宿,2,4.8,1,源江公社饭店东北方向20米处,2026-09-14 09:06:08
106557478,逸庐民宿,2,4.6,27,李庄镇羊街6号,2026-09-14 09:06:08
133625641,柏程公寓(宜宾大学城智能终端产业园店),2,5.0,14,嘉信路装备城丽晶港4栋1-01号门面,2026-09-14 09:06:08
27164853,宜宾假日时光公寓(欢乐颂豪庭店),2,4.5,12,柏溪镇科贸路兴旺家园 (欢乐颂豪庭售楼部向右100米),2026-09-14 09:06:08
132249561,拾里巷民宿,2,4.4,13,李庄镇文昌街93号,2026-09-14 09:06:08
128444260,云月居民宿(李庄古镇店),2,4.7,42,李庄镇永胜村5组100号,2026-09-14 09:06:08
113357729,宜宾花涧小舍民宿,2,4.3,8,仙源街道凤凰新村240-3号,2026-09-14 09:06:08
125829319,逸辰雅居民宿,2,4.9,52,南八街高铁城际公馆2号楼5层,2026-09-14 09:06:08
1551814,宜宾祥原宾馆,2,4.6,7,西街266号附1号,2026-09-14 09:06:08
132680947,如归宛休闲民宿,2,3.6,27,清溪路5号鲁能公馆壹号1幢1单元3层7号,2026-09-14 09:06:08
89981090,亦贝民宿,2,3.8,18,临港经济开发区长江北路西段附二段315号中国西南轻工博览城4幢3层306号,2026-09-14 09:06:08
133206301,宜宾金悦酒店,2,4.5,9,菜坝镇菜喜路30号,2026-09-14 09:06:08
105474599,云栖酒店(宜宾国际会展中心西部食品城店),2,4.6,252,临港经开区港园路西段5号西部食品商贸城7栋2层1号,2026-09-14 09:06:08
133283025,和乐民宿(李庄古镇店),2,4.5,27,石景路85号,2026-09-14 09:06:08
72179076,宜宾汇乐宾馆,2,3.7,9,上江北敬业路122号附12号,2026-09-14 09:06:08
79979694,阿谛斯酒店(合江门店),2,4.6,163,南岸戎州路13号2-7楼,2026-09-14 09:06:08
1735239,宜宾文化商务酒店,2,4.9,67,文化路东段219号,2026-09-14 09:06:08
66781589,宜宾木居民宿,2,4.6,29,正信路中盛·上善水城A9幢第2层2-2号,2026-09-14 09:06:08
85116165,鲁昌旅社,2,4.0,9,象鼻镇龙泉路10号,2026-09-14 09:06:08
80509639,宜宾缦榕居酒店,2,4.3,99,柏溪街道城北新区凯悦金沙2幢5层1号,2026-09-14 09:06:08
82036046,瑞佳精品酒店(宜宾翠屏山景区第一人民医院店),2,4.5,308,建设路177号,2026-09-14 09:06:08
123273879,宜宾向倍民宿(宜宾东站店),2,3.8,39,机械装备城丽晶港10幢1单元1302室,2026-09-14 09:06:08
14122382,爱之蔓酒店(宜宾学院店),2,3.7,46,岷江北路48号,2026-09-14 09:06:08
28111598,宜宾市和谐宾馆,2,4.1,3,柏溪街道翠柏大道375号黄泥小区91栋,2026-09-14 09:06:08
99816581,拾禧江景公寓(华侨城纯水岸店),2,4.7,144,纯水岸一期第1幢1单元4层402号,2026-09-14 09:06:08
123585031,杨洋民宿,2,4.3,34,李庄中心校东北方向100米处,2026-09-14 09:06:08
133831206,奕彤宾馆,2,4.3,6,大观楼街道建设路91号3幢2层2号,2026-09-14 09:06:08
24613323,皖宜宾馆(柏溪商贸城店),2,4.0,14,西郊街道农生社区村上石板组52号,2026-09-14 09:06:08
80625862,亮伸商务宾馆(宜宾临港店),2,3.9,36,"临港经开区泰兴街14号, 16号一层, 18号二层",2026-09-14 09:06:08
121763809,伽倍得|Elegant·Cozy·S影音轻居(宜宾站店),2,3.3,62,赵场街道南丝绸路25号公馆贰号1幢422号,2026-09-14 09:06:08
61617415,宜宾滨豪精品酒店(大观楼店),2,4.2,105,翠柏大道新中路1号,2026-09-14 09:06:08
115922784,李庄安石宇晨小院民宿,2,3.6,11,李庄镇安石社区8组4号,2026-09-14 09:06:08
71650651,佐伊商务电竞酒店(宜宾柏溪店),2,3.7,87,柏溪街道城北新区康宁路城中央 (青年公社) 34幢3层1号,2026-09-14 09:06:08
80948246,钦予农家乐,2,4.1,40,李庄镇邓家祠23号2栋,2026-09-14 09:06:08
66726278,宜宾宗星客栈(五粮液机场前店),2,4.3,13,宗场镇禾甫村9组66号,2026-09-14 09:06:08
130921933,欢晨酒店(宜宾第六人民医院店),2,4.6,48,育才街北段32号,2026-09-14 09:06:08
85145301,佐伊智能电竞民宿(宜宾临港店),2,4.0,69,临港开发区长江北路西段中国西南轻工博览城1幢4层4001-4010号,2026-09-14 09:06:08
76181648,漫思尼智能酒店(宜宾学院店),2,4.1,127,岷江北路吉祥苑商楼,2026-09-14 09:06:08
90945177,宜宾圣庭酒店(理想城大观楼店),2,4.6,266,翠柏大道东段152号理想城1幢2-3层,2026-09-14 09:06:08
43862540,宜宾月畔湾民宿,2,4.5,14,裴石镇培农村,2026-09-14 09:06:08
80142451,宜宾泰源旅馆(宜宾学院店),2,4.8,1,致富路12号,2026-09-14 09:06:08
81262414,林心别苑(五粮液机场店),2,4.5,41,宗场镇禾甫村9组114号,2026-09-14 09:06:08
133786800,宜宾魔力电竞民宿,2,3.2,22,玉衡路1号碧桂园时代之光8幢1单元5层14号,2026-09-14 09:06:08
133578449,巷往民宿,2,4.8,43,李庄镇永胜村8组103号,2026-09-14 09:06:08
6719557,宜宾馨雅宾馆,2,3.3,11,北大街48号,2026-09-14 09:06:08
135641627,芸雅民宿,2,,1,三江新区宋家镇恒惠路澎湃城2栋8楼5号,2026-09-14 09:06:08
133481411,宜宾皓岚雅院民宿(李庄古镇月亮田景区店),2,4.7,43,天府堂街李庄童舟幼儿园西北方向160米,2026-09-14 09:06:08
106273557,静居民宿,2,3.6,7,长翠路371号科教公元π14幢1单元12层,2026-09-14 09:06:08
123772557,喜愿民宿(宜宾站店),2,4.7,34,荔枝路1号星未来2栋9楼26号,2026-09-14 09:06:08
123352164,聚味民宿(李庄古镇店),2,4.5,47,巧圣街96号附1—2号,2026-09-14 09:06:08
80158074,宜宾国铭商务宾馆(大观楼店),2,3.6,42,东城东街46号4幢2-4层,2026-09-14 09:06:08
2108213,宜宾鑫悦来商务宾馆,0,3.9,15,北操场18号,2026-09-14 09:06:08
1977934,宜宾三江苑宾馆(柏溪镇翠柏商贸城店),2,4.8,142,柏溪街道翠柏大道532号,2026-09-14 09:06:08
77361456,宜宾萱御民宿,2,3.9,7,港园大道西段9号,2026-09-14 09:06:08
134392922,比邻·女生青旅(冠英古街店),0,4.9,17,滨江路南段100号1栋1单元18楼55号,2026-09-14 09:06:08
77135480,雅之居酒店(宜宾临港新天地店),2,3.4,44,临港开发区临港新天地5栋4层,2026-09-14 09:06:08
92691730,吉航酒店(大学城紫金广场店),2,4.8,89,惠民街紫金城A地块1幢1单元5层7-16号,2026-09-14 09:06:08
113075297,云上客栈,2,3.9,143,李庄镇巧圣街1号,2026-09-14 09:06:08
132012499,李塘别院,2,4.6,4,叙府酒业李庄基地南门往东南约140米处,2026-09-14 09:06:08
72221616,宜宾宏泰酒店,2,4.4,32,柏溪街道碑坊街远达香榭里二期1-1-505号,2026-09-14 09:06:08
81474058,宜宾金凯莱酒店(临港二医院店),2,4.6,65,临港经开区临港大道一段8号太阳岛35幢1层,2026-09-14 09:06:08
1347663,宜宾大运旅馆,2,3.9,1,前进路70号,2026-09-14 09:06:08
72164778,云上居酒店,2,4.0,46,龙头山路邻里城4幢1层202-2号,2026-09-14 09:06:08
54637159,宜宾水晶艺术酒店,2,3.6,31,柏溪镇城北新区岷江大道拉菲香颂花园4幢4-1-10号,2026-09-14 09:06:08
54930030,逸尚酒店(万象汇店),2,4.6,122,新楼路177号翰林府邸13幢1层8号,2026-09-14 09:06:08
83646646,泊雅便捷酒店(宜宾大学城西部食品城店),2,4.2,48,港园路西段5号西部食品商贸城8栋,2026-09-14 09:06:08
131580412,云漫宾馆(宜宾莱茵春天店),2,4.6,57,田坝街1号附3号,2026-09-14 09:06:08
101496336,森哥民宿,2,4.7,10,港园路西段5号西部食品商贸城8栋9楼6号,2026-09-14 09:06:08
52690504,瑞禧精品酒店,2,3.7,67,柏溪镇长江路兴农巷15号,2026-09-14 09:06:08
120644120,芒果精品民宿(宜宾站店),2,4.5,55,赵场街道荔枝路1号星未来4-1-6,2026-09-14 09:06:08
68169247,惠枫民宿(合什小学店),0,4.9,8,合什镇西街 (合什镇小学门口),2026-09-14 09:06:08
73588020,美·俪客栈(宜宾西区店),2,4.5,30,公馆叁号2幢9层908号,2026-09-14 09:06:08
106044011,云舍民宿,2,3.5,124,柏溪街道佑之路德福公元一栋14楼,2026-09-14 09:06:08
2302817,宜宾仙原商务宾馆,2,4.0,112,长江大道西段301号安置小区,2026-09-14 09:06:08
127389279,伍二姐民宿(李庄古镇店),2,4.7,5,小春市街46号,2026-09-14 09:06:08
1361147,宜宾东龙宾馆,0,3.6,17,五粮液大道旧州路中段,2026-09-14 09:06:08
83379157,宜宾友客公寓,2,3.1,18,丝绸南路南岸西区B-06地块公馆叁馆1幢7层719号,2026-09-14 09:06:08
121742105,静谧小筑民宿,2,3.8,4,李庄镇顺河街85号附3号,2026-09-14 09:06:08
123937735,宜宾南溪梦之缘商务宾馆,2,5.0,8,刘家镇信用街2号,2026-09-14 09:06:08
2324150,宜宾逸园商务宾馆,2,4.6,8,长江大道与民安街转角处,2026-09-14 09:06:08
82490384,宜宾聚枫公寓,2,3.5,50,城北新区一曼路大德广场1栋7楼706,2026-09-14 09:06:08
3629480,宜宾振华宾馆,2,4.6,13,叙府路西段37号,2026-09-14 09:06:08
133323513,宜宾天天出租屋,2,4.7,5,龙吟路树高麓院5栋1单元101,2026-09-14 09:06:08
85090418,碧水苑民宿,2,4.3,18,中学街268号,2026-09-14 09:06:08
107953499,恋家青年旅舍,0,3.9,17,白沙湾街道紫金城御园一期11幢4楼407号房,2026-09-14 09:06:08
132681004,欧拉智能民宿(宜宾站西站店),2,3.0,28,南丝绸路1号公馆叁号1栋8层16号,2026-09-14 09:06:08
124387040,相逢居民宿(李庄旅游度假区店),2,4.3,55,小春市街32号,2026-09-14 09:06:08
116900395,双子星主题民宿,2,3.7,16,赵场街道双子星二单元13层13-11号,2026-09-14 09:06:08
853674,爱吾家商务酒店(宜宾学院店),2,4.0,49,旧州路8号,2026-09-14 09:06:08
128221003,美雅居民宿,2,4.0,5,三江新区宋家镇西牛社区4社新农村集资建房8幢2层,2026-09-14 09:06:08
134927016,木易嘉墅苑,2,5.0,10,李庄镇长庆村2组4号,2026-09-14 09:06:08
125413345,怡港湾民宿,2,4.2,27,港园大道西段9号川南汽车城1幢2层,2026-09-14 09:06:08
8571680,宜宾风尚商务酒店,2,4.1,50,滨江路印象南滨1号楼三楼,2026-09-14 09:06:08
46711271,宜宾启航酒店(李庄古镇店),2,4.4,66,李庄镇顺河街4号,2026-09-14 09:06:08
107779476,美盈年酒店(通江街店),2,4.5,38,高场镇通江街缔诚御景3幢,2026-09-14 09:06:08
109427344,宜宾同心公寓,2,3.9,72,宋家镇四川长江工业园B3栋35号楼,2026-09-14 09:06:08
85084892,宜宾华睿宾馆,2,5.0,4,高场镇中学街131号,2026-09-14 09:06:08
123123809,上弦月客栈,2,4.1,96,景山路152号,2026-09-14 09:06:08
110752824,玉龙栖客居民宿,0,3.9,3,柏溪街道玉龙社区玉龙新街21号,2026-09-14 09:06:08
131953869,暮春花园酒店,2,4.5,41,仙源街道凤凰路凤凰村西北侧,2026-09-14 09:06:08
4337450,宜宾德源商务宾馆,0,4.7,,新钟灵街110号1栋,2026-09-14 09:06:08
1377574,红卫宾馆(宜宾合江门大观楼店),2,4.2,63,小北街29号,2026-09-14 09:06:08
72971536,豪迪电竞酒店(宜宾高铁西站店),2,4.5,57,南岸西区一期D-22号地块公馆壹号1幢1单元13层1301号,2026-09-14 09:06:08
6753384,李庄天府旅馆,2,4.2,34,宜宾市翠屏区李庄镇客运站对面,2026-09-14 09:06:08
123816169,宜宾如家渔民宿(邦泰国际社区店),2,4.6,63,邦泰国际社区北区7栋1单元24楼2405室,2026-09-14 09:06:08
127934344,宜宾嘤梦电竞酒店,2,3.2,54,保安路13号洋洋百货四层,2026-09-14 09:06:08
127001944,悠然居民宿,2,3.8,2,李庄镇奎星路133号,2026-09-14 09:06:08
102591709,驿蔓酒店(宜宾大学城会展中心店),2,4.7,179,长江北路西段附二段315号中国西南轻工博览城36栋2楼121号,2026-09-14 09:06:08
126904271,璞宿民宿,2,3.6,38,奎星路169号,2026-09-14 09:06:08
119081296,曦之睿.柏漫公寓(宜宾国际会展中心店),2,4.5,35,西部食品商贸城1幢4层8号,2026-09-14 09:06:08
69461092,宜宾简尚酒店(钻石城店),2,4.3,123,南溪街道若水街92号7栋1号,2026-09-14 09:06:08
1968498,蓝泊湾假日酒店(冠英古街店),2,4.4,405,南岸叙府路西段27号,2026-09-14 09:06:08
117058962,宜宾市翠屏区常来客栈(五粮液机场店),2,4.3,48,禾甫社区6组63号,2026-09-14 09:06:08
72169766,乐意居宾馆,2,4.4,2,福临路300号1号广场3栋,2026-09-14 09:06:08
85123793,新戎宾馆,2,4.0,28,中山街117号1栋1单元3楼,2026-09-14 09:06:08
124048835,鑫忆宾馆,2,4.9,3,永兴镇客运站东南方130米,2026-09-14 09:06:08
129940306,唯雅居民宿,2,3.8,3,宋家镇青冈路和融美居16栋2单元1层5号,2026-09-14 09:06:08
125771042,轻居雅宿,2,3.2,16,港园路西段与嘉信路交汇处西北方向100米,2026-09-14 09:06:08
118335975,宜宾汐霞酒店,2,3.8,34,柏溪街道梦想N+2幢1层,2026-09-14 09:06:08
119024004,李庄月亮田星河星艺术主题民宿,4,4.9,56,李庄镇月亮田景区文兴街81栋,2026-09-14 09:06:08
101919554,十年民宿(宜宾站店),2,4.7,47,群力路量典CFC13号楼9层9号,2026-09-14 09:06:08
94962808,乌托邦民宿(南丝绸路店),0,3.5,4,南丝绸路公馆贰号1栋3楼320号,2026-09-14 09:06:08
123405101,井畔雅居民宿,2,4.7,53,李庄镇永胜村8组92号,2026-09-14 09:06:08
123098737,梦归·小篱民宿(李庄古镇店),2,4.4,30,邓家祠街11号,2026-09-14 09:06:08
2303492,宜宾半岛假日酒店(莱茵春天商业中心店),2,3.1,71,莱茵河畔香街四段 民生银行后面,2026-09-14 09:06:08
83843176,爱之蔓花园酒店(国际会展中心店),2,4.7,82,临港经开区港园路西段5号西部食品商贸城20幢5层01-04号,2026-09-14 09:06:08
80155210,星光旅馆,2,4.1,9,西郊路20号,2026-09-14 09:06:08
6886896,林竹宾馆(宜宾大观楼店),2,3.3,48,明伦堂230,2026-09-14 09:06:08
132391147,沐悦民宿(大南街冠英古街店),2,3.5,19,大观楼街道大南街108号3层1号,2026-09-14 09:06:08
125382558,荣华居民宿(李庄旅游度假区店),2,4.4,90,李庄镇景山路127号,2026-09-14 09:06:08
1361142,宜宾润源商务宾馆,2,3.3,79,酒源路48号,2026-09-14 09:06:08
